0.001342,0.000365,0.000251,99.815872
0.002117,0.000696,0.000430,100.184196
0.001478,0.000361,0.000640,100.552521
0.001243,0.000081,0.000501,100.920845
0.000562,0.000280,0.000321,101.289169
0.001826,0.000197,0.000398,101.657494
0.000810,0.000465,0.000162,102.025818
0.001716,0.000110,0.000490,102.394142
0.000835,0.000436,0.000389,102.762466
0.000781,0.000170,0.000301,103.130791
0.000764,0.000383,0.000190,103.499115
0.001822,0.000336,0.000268,103.867439
0.001280,0.000328,0.000207,104.235764
0.001525,0.000411,0.000435,104.604088
0.002879,0.000682,0.000822,104.972412
0.006223,0.001304,0.001794,105.340736
0.004188,0.000358,0.001164,105.709061
0.006406,0.001120,0.001746,106.077385
0.003969,0.000780,0.001145,106.445709
0.001980,0.000108,0.000542,106.814034
0.001162,0.000155,0.000149,107.182358
0.001668,0.000205,0.000148,107.550682
0.001329,0.000703,0.000489,107.919006
0.003284,0.001069,0.000474,108.287331
0.002434,0.000718,0.000199,108.655655
0.002864,0.001183,0.000503,109.023979
0.002884,0.000675,0.000398,109.392303
0.000897,0.000750,0.000433,109.760628
0.000244,0.000697,0.000187,110.128952
0.002633,0.000991,0.000447,110.497276
0.003643,0.001455,0.000611,110.865601
0.002833,0.000119,0.000539,111.233925
0.001420,0.001097,0.000415,111.602249
0.002525,0.000948,0.000746,111.970573
0.001166,0.001108,0.000413,112.338898
0.001299,0.000558,0.000302,112.707222
0.002331,0.001023,0.000419,113.075546
0.002411,0.000773,0.000660,113.443871
0.003928,0.000664,0.000852,113.812195
0.002841,0.000328,0.000324,114.180519
0.002252,0.001031,0.000332,114.548843
0.003084,0.001630,0.001086,114.917168
0.002990,0.001623,0.000690,115.285492
0.002854,0.001790,0.000827,115.653816
0.004768,0.002314,0.000910,116.022141
0.006620,0.002539,0.001411,116.390465
0.009464,0.003391,0.002321,116.758789
0.016603,0.005769,0.003717,117.127113
0.027685,0.008959,0.005494,117.495438
0.039196,0.013605,0.008185,117.863762
0.045394,0.014015,0.008625,118.232086
0.037870,0.011750,0.006631,118.600410
0.022111,0.007591,0.003952,118.968735
0.012376,0.007931,0.002969,119.337059
0.014377,0.008673,0.001143,119.705383
0.028939,0.009502,0.002249,120.073708
0.017156,0.008803,0.001649,120.442032
0.008679,0.005267,0.001344,120.810356
0.003717,0.002169,0.000265,121.178680
0.003405,0.001636,0.000474,121.547005
0.001017,0.002409,0.000852,121.915329
0.003094,0.000559,0.000560,122.283653
0.002115,0.001383,0.000279,122.651978
0.001640,0.000661,0.000259,123.020302
0.000281,0.000532,0.000135,123.388626
0.001744,0.000815,0.000208,123.756950
0.000557,0.000762,0.000513,124.125275
0.001074,0.000577,0.000419,124.493599
0.000806,0.000258,0.000408,124.861923
0.002063,0.000325,0.000172,125.230247
0.002130,0.000716,0.000724,125.598572
0.000894,0.000355,0.000494,125.966896
0.001027,0.000402,0.000420,126.335220
0.000520,0.001331,0.000274,126.703545
0.003426,0.001007,0.000598,127.071869
0.002649,0.001090,0.000401,127.440193
0.001901,0.000371,0.000256,127.808517
0.002139,0.001041,0.000445,128.176834
0.001886,0.000633,0.000482,128.545151
0.002164,0.000913,0.000638,128.913467
0.002001,0.001147,0.000328,129.281784
0.000041,0.000507,0.000153,129.650101
0.001774,0.001879,0.000566,130.018417
0.004709,0.005487,0.000130,130.386734
0.002798,0.002967,0.000254,130.755051
0.000660,0.001193,0.000160,131.123367
0.001237,0.000775,0.000441,131.491684
0.000649,0.001571,0.000387,131.860001
0.000374,0.000804,0.000212,132.228317
0.000532,0.000791,0.000176,132.596634
0.000509,0.000526,0.000053,132.964951
0.000635,0.000942,0.000323,133.333267
0.000313,0.000665,0.000197,133.701584
0.000702,0.000261,0.000247,134.069901
0.001511,0.000478,0.000332,134.438217
0.000096,0.000031,0.000089,134.806534
0.000307,0.000314,0.000408,135.174850
0.000605,0.000223,0.000420,135.543167
0.000738,0.000672,0.000481,135.911484
0.000591,0.000391,0.000327,136.279800
0.000599,0.000212,0.000025,136.648117
0.000907,0.000391,0.000322,137.016434
0.000772,0.000142,0.000234,137.384750
0.000960,0.000463,0.000331,137.753067
0.001266,0.000279,0.000144,138.121384
0.000839,0.000701,0.000287,138.489700
0.000270,0.000685,0.000654,138.858017
0.000604,0.000218,0.000320,139.226334
0.000758,0.000185,0.000194,139.594650
0.000713,0.000247,0.000222,139.962967
0.000731,0.000502,0.000156,140.331284
0.001133,0.000306,0.000185,140.699600
0.001485,0.000150,0.000308,141.067917
0.001299,0.000509,0.000171,141.436234
0.001516,0.000101,0.000234,141.804550
0.000946,0.000590,0.000340,142.172867
0.002146,0.000513,0.000442,142.541183
0.000904,0.000588,0.000291,142.909500
0.001716,0.000171,0.000270,143.277817
0.001239,0.000722,0.000581,143.646133
0.001316,0.000388,0.000329,144.014450
0.001233,0.000485,0.000296,144.382767
0.000594,0.000573,0.000290,144.751083
0.000838,0.000255,0.000376,145.119400
0.001205,0.000229,0.000125,145.487717
0.000849,0.000339,0.000105,145.856033
0.000580,0.000214,0.000015,146.224350
0.001978,0.000242,0.000731,146.592667
0.000965,0.000191,0.000340,146.960983
0.000544,0.000108,0.000038,147.329300
0.000503,0.000259,0.000238,147.697617
0.000963,0.000482,0.000448,148.065933
0.000316,0.000318,0.000362,148.434250
0.000520,0.000550,0.000217,148.802567
0.001166,0.000277,0.000580,149.170883
0.000664,0.000528,0.000074,149.539200
0.000146,0.000443,0.000117,149.907516
0.001484,0.000535,0.000688,150.275833
0.000501,0.000054,0.000314,150.644150
0.000368,0.000332,0.000210,151.012466
0.001169,0.000471,0.000351,151.380783
0.001300,0.000166,0.000543,151.749100
0.000078,0.000219,0.000356,152.117416
0.001602,0.000224,0.000472,152.485733
0.000986,0.000648,0.000312,152.854050
0.000480,0.000375,0.000471,153.222366
0.001792,0.000203,0.000216,153.590683
0.001485,0.000735,0.000328,153.959000
0.001474,0.000701,0.000320,154.327316
0.001170,0.000579,0.000273,154.695633
0.001624,0.001186,0.000191,155.063950
0.001277,0.002134,0.000306,155.432266
0.000744,0.000910,0.000098,155.800583
0.000858,0.000470,0.000323,156.168900
0.000685,0.000606,0.000224,156.537216
0.000582,0.000424,0.000220,156.905533
0.000525,0.000360,0.000152,157.273849
0.000743,0.000286,0.000233,157.642166
0.001656,0.000190,0.000384,158.010483
0.000646,0.000272,0.000251,158.378799
0.001037,0.000594,0.000186,158.747116
0.001180,0.000131,0.000489,159.115433
0.001953,0.000437,0.000125,159.483749
0.000555,0.000307,0.000147,159.852066
0.001297,0.000254,0.000538,160.220383
0.000873,0.000318,0.000470,160.588699
0.001202,0.000268,0.000159,160.957016
0.000871,0.000405,0.000301,161.325333
0.000988,0.000332,0.000407,161.693649
0.001489,0.000264,0.000327,162.061966
0.001821,0.000222,0.000415,162.430283
0.001926,0.000118,0.000532,162.798599
0.002365,0.000474,0.000911,163.166916
0.003704,0.000780,0.001694,163.535233
0.003033,0.000560,0.001115,163.903549
0.003297,0.000634,0.001166,164.271866
0.004233,0.000747,0.001475,164.640182
0.003063,0.000495,0.001200,165.008499
0.002870,0.000668,0.001622,165.376816
0.002018,0.000960,0.001260,165.745132
0.003022,0.001012,0.000988,166.113449
0.000643,0.000362,0.000409,166.481766
0.001835,0.000509,0.000281,166.850082
0.002715,0.000728,0.000707,167.218399
0.002822,0.000976,0.000641,167.586716
0.000326,0.000641,0.000351,167.955032
0.003065,0.000719,0.000440,168.323349
0.000983,0.000328,0.000502,168.691666
0.000523,0.000459,0.000343,169.059982
0.002255,0.000421,0.000873,169.428299
0.002611,0.000075,0.000518,169.796616
0.000458,0.000208,0.000265,170.164932
0.000683,0.000333,0.000629,170.533249
0.000131,0.000273,0.000376,170.901566
0.000521,0.000343,0.000354,171.269882
0.001421,0.000019,0.000184,171.638199
0.000959,0.000244,0.000250,172.006516
0.001359,0.000114,0.000360,172.374832
0.001409,0.000345,0.000482,172.743149
0.001841,0.000420,0.000756,173.111465
0.001671,0.000308,0.000186,173.479782
0.001360,0.000155,0.000566,173.848099
0.001249,0.000313,0.000903,174.216415
0.001091,0.000570,0.000232,174.584732
0.000665,0.000145,0.000308,174.953049
0.002847,0.000311,0.000616,175.321365
0.001690,0.000139,0.000324,175.689682
0.004429,0.000243,0.001062,176.057999
0.007834,0.000872,0.001884,176.426315
0.012130,0.001143,0.002622,176.794632
0.007422,0.001019,0.002106,177.162949
0.012558,0.001042,0.003281,177.531265
0.009238,0.000767,0.002511,177.899582
0.003985,0.000442,0.001390,178.267899
0.002353,0.000072,0.000693,178.636215
0.001312,0.000333,0.000557,179.004532
0.000710,0.000330,0.000176,179.372849
0.001654,0.000197,0.000380,179.741165
0.001780,0.000452,0.000048,180.109482
0.000398,0.000061,0.000163,180.477798
0.000496,0.000176,0.000129,180.846115
0.001001,0.000153,0.000315,181.214432
0.000857,0.000096,0.000178,181.582748
0.001022,0.000587,0.000728,181.951065
0.000484,0.000213,0.000203,182.319382
0.000822,0.000343,0.000446,182.687698
0.000750,0.000028,0.000391,183.056015
0.000482,0.000257,0.000195,183.424332
0.000482,0.000384,0.000096,183.792648
0.000881,0.000235,0.000116,184.160965
0.000716,0.000122,0.000467,184.529282
0.000136,0.000337,0.000460,184.897598
0.000512,0.000263,0.000381,185.265915
0.000863,0.000161,0.000127,185.634232
0.001280,0.000404,0.000248,186.002548
0.001010,0.000237,0.000129,186.370865
0.001135,0.000648,0.000510,186.739182
0.001493,0.000709,0.000902,187.107498
0.000752,0.000553,0.000075,187.475815
0.001317,0.000448,0.000365,187.844131
0.000234,0.000902,0.000368,188.212448
0.003316,0.001117,0.000506,188.580765
0.004635,0.001671,0.000851,188.949081
0.008227,0.002618,0.001833,189.317398
0.008976,0.002309,0.001445,189.685715
0.006839,0.002203,0.001384,190.054031
0.004091,0.001651,0.000973,190.422348
0.002384,0.001305,0.000559,190.790665
0.001650,0.001842,0.000680,191.158981
0.006199,0.001795,0.000456,191.527298
0.003041,0.001817,0.000163,191.895615
0.001840,0.001094,0.000492,192.263931
0.000570,0.000427,0.000320,192.632248
0.001153,0.000213,0.000557,193.000565
0.000777,0.000344,0.000146,193.368881
0.001230,0.000155,0.000671,193.737198
0.000909,0.000353,0.000404,194.105515
0.000907,0.000005,0.000258,194.473831
0.000456,0.000481,0.000453,194.842148
0.000732,0.000125,0.000188,195.210464
0.000064,0.000274,0.000305,195.578781
0.000350,0.000172,0.000114,195.947098
0.000567,0.000257,0.000168,196.315414
0.000968,0.000064,0.000190,196.683731
0.000157,0.000339,0.000262,197.052048
0.000283,0.000119,0.000074,197.420364
0.001103,0.000495,0.000291,197.788681
0.001618,0.000025,0.000536,198.156998
0.000789,0.000606,0.000425,198.525314
0.000199,0.000155,0.000262,198.893631
0.001638,0.000101,0.000187,199.261948
0.000238,0.000076,0.000147,199.630264
0.001049,0.000209,0.000450,199.998581
0.000899,0.000524,0.000474,200.366898
0.001042,0.000448,0.000257,200.735214
0.000602,0.000645,0.000439,201.103531
0.000625,0.001192,0.000473,201.471848
0.002082,0.002668,0.000459,201.840164
0.001717,0.001547,0.000314,202.208481
0.000492,0.000788,0.000510,202.576797
0.000432,0.000148,0.000199,202.945114
0.000735,0.000460,0.000336,203.313431
0.000741,0.000212,0.000117,203.681747
0.000696,0.000399,0.000446,204.050064
0.000431,0.000315,0.000389,204.418381
0.000408,0.000469,0.000016,204.786697
0.000954,0.000238,0.000164,205.155014
0.000205,0.000067,0.000210,205.523331
0.001228,0.000259,0.000280,205.891647
0.000306,0.000188,0.000092,206.259964
0.000596,0.000318,0.000368,206.628281
0.000293,0.000073,0.000111,206.996597
0.000671,0.000141,0.000432,207.364914
0.000378,0.000198,0.000161,207.733231
0.000312,0.000366,0.000346,208.101547
0.000508,0.000257,0.000392,208.469864
0.000598,0.000368,0.000168,208.838181
0.000476,0.000194,0.000485,209.206497
0.000259,0.000317,0.000240,209.574814
0.000417,0.000127,0.000560,209.943130
0.000632,0.000312,0.000573,210.311447
0.000477,0.000293,0.000531,210.679764
0.000196,0.000319,0.000284,211.048080
0.000449,0.000290,0.000472,211.416397
0.000151,0.000384,0.000335,211.784714
0.000457,0.000161,0.000419,212.153030
0.000719,0.000090,0.000503,212.521347
0.001040,0.000329,0.000361,212.889664
0.000795,0.000512,0.000791,213.257980
0.000753,0.000401,0.000397,213.626297
0.000550,0.000344,0.000406,213.994614
0.000556,0.000505,0.000203,214.362930
0.000633,0.000105,0.000521,214.731247
0.000954,0.000402,0.000207,215.099564
0.000807,0.000374,0.000321,215.467880
0.000949,0.000362,0.000474,215.836197
0.000926,0.000140,0.000418,216.204514
0.000282,0.000150,0.000279,216.572830
0.000638,0.000279,0.000466,216.941147
0.000345,0.000315,0.000364,217.309464
0.000415,0.000112,0.000266,217.677780
0.000017,0.000208,0.000221,218.046097
0.001018,0.000191,0.000275,218.414413
0.000661,0.000439,0.000359,218.782730
0.000414,0.000373,0.000250,219.151047
0.000176,0.000219,0.000441,219.519363
0.000506,0.000339,0.000128,219.887680
0.000268,0.000275,0.000350,220.255997
0.000661,0.000188,0.000136,220.624313
0.000676,0.000396,0.000684,220.992630
0.000725,0.000228,0.000261,221.360947
0.001098,0.000452,0.001002,221.729263
0.000799,0.000643,0.000483,222.097580
0.001154,0.000767,0.001034,222.465897
0.001192,0.000825,0.000858,222.834213
0.000930,0.000988,0.000782,223.202530
0.001400,0.000540,0.000638,223.570847
0.001083,0.000932,0.000679,223.939163
0.000537,0.000716,0.000645,224.307480
0.001290,0.001278,0.000857,224.675797
0.001655,0.000859,0.000648,225.044113
0.000943,0.001155,0.000450,225.412430
0.000949,0.000941,0.000076,225.780746
0.001233,0.000419,0.000428,226.149063
0.001749,0.001136,0.000502,226.517380
0.001353,0.001511,0.000653,226.885696
0.001157,0.000974,0.000353,227.254013
0.001291,0.000193,0.000384,227.622330
0.000967,0.000223,0.000468,227.990646
0.000915,0.000156,0.000123,228.358963
0.000390,0.000525,0.000126,228.727280
0.000292,0.000308,0.000910,229.095596
0.000638,0.000168,0.000494,229.463913
0.000085,0.000164,0.000238,229.832230
0.000347,0.000130,0.000189,230.200546
0.000348,0.000250,0.000420,230.568863
0.000628,0.000512,0.000520,230.937180
0.000422,0.000512,0.000363,231.305496
0.000292,0.000592,0.000082,231.673813
0.000879,0.000449,0.000366,232.042130
0.000312,0.000135,0.000206,232.410446
0.000900,0.000415,0.000438,232.778763
0.000700,0.000107,0.000283,233.147079
0.000938,0.000585,0.000352,233.515396
0.000428,0.000615,0.000665,233.883713
0.001224,0.000368,0.000533,234.252029
0.001446,0.000504,0.001211,234.620346
0.003258,0.000858,0.001406,234.988663
0.004288,0.001166,0.001820,235.356979
0.004805,0.000747,0.001691,235.725296
0.002547,0.000679,0.001586,236.093613
0.004394,0.001158,0.002025,236.461929
0.005167,0.000803,0.001435,236.830246
0.003723,0.001000,0.001529,237.198563
0.001440,0.000467,0.000846,237.566879
0.001736,0.001236,0.000668,237.935196
0.001547,0.001056,0.000533,238.303513
0.002506,0.000666,0.000350,238.671829
0.002077,0.000851,0.000463,239.040146
0.002585,0.000872,0.000983,239.408463
0.001938,0.000530,0.000389,239.776779
0.000280,0.000110,0.000163,240.145096
0.000231,0.000162,0.000151,240.513412
0.000488,0.000064,0.000191,240.881729
0.000529,0.000347,0.000156,241.250046
0.000478,0.000210,0.000513,241.618362
0.000569,0.000084,0.000575,241.986679
0.000362,0.000210,0.000421,242.354996
0.000515,0.000238,0.000062,242.723312
0.000854,0.000153,0.000494,243.091629
0.000681,0.000187,0.000365,243.459946
0.000399,0.000550,0.000014,243.828262
0.000311,0.000338,0.000413,244.196579
0.000474,0.000142,0.000273,244.564896
0.000046,0.000381,0.000223,244.933212
0.000812,0.000254,0.000210,245.301529
0.000556,0.000242,0.000104,245.669846
0.000677,0.000263,0.000396,246.038162
0.000690,0.000304,0.000519,246.406479
0.001068,0.000447,0.000486,246.774796
0.000898,0.000318,0.000208,247.143112
0.001394,0.000271,0.000078,247.511429
0.002480,0.000457,0.000820,247.879745
0.003096,0.000365,0.001222,248.248062
0.001595,0.000389,0.000521,248.616379
0.003142,0.000289,0.000968,248.984695
0.002304,0.000466,0.000925,249.353012
0.000734,0.000634,0.000636,249.721329
0.000906,0.000352,0.000474,250.089645
0.000563,0.000371,0.000577,250.457962
0.000990,0.000311,0.000387,250.826279
0.001116,0.000461,0.000312,251.194595
0.000888,0.000124,0.000123,251.562912
0.000970,0.000112,0.000359,251.931229
0.000066,0.000278,0.000636,252.299545
0.000943,0.000090,0.000276,252.667862
0.000262,0.000210,0.000491,253.036179
0.000472,0.000087,0.000203,253.404495
0.000324,0.000508,0.000599,253.772812
0.000367,0.000142,0.000161,254.141129
0.000601,0.000206,0.000274,254.509445
0.000466,0.000401,0.000726,254.877762
0.000410,0.000495,0.000335,255.246078
0.000313,0.000084,0.000370,255.614395
0.000248,0.000077,0.000129,255.982712
0.000522,0.000211,0.000293,256.351044
0.000227,0.000214,0.000391,256.719360
0.000407,0.000297,0.000092,257.087677
0.000302,0.000522,0.000481,257.455994
0.000480,0.000168,0.000393,257.824310
